,year,CMIP5.BCC.bcc-csm1-1-m.rcp85.Amon.gn,CMIP5.BCC.bcc-csm1-1.rcp85.Amon.gn,CMIP5.BNU.BNU-ESM.rcp85.Amon.gn,CMIP5.CCCMA.CanESM2.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CESM.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CM.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CMS.rcp85.Amon.gn,CMIP5.CSIRO-BOM.ACCESS1-0.rcp85.Amon.gn,CMIP5.CSIRO-BOM.ACCESS1-3.rcp85.Amon.gn,CMIP5.CSIRO-QCCCE.CSIRO-Mk3-6-0.rcp85.Amon.gn,CMIP5.FIO.FIO-ESM.rcp85.Amon.gn,CMIP5.INM.inmcm4.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5A-LR.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5A-MR.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5B-LR.rcp85.Amon.gn,CMIP5.LASG-CESS.FGOALS-g2.rcp85.Amon.gn,CMIP5.MIROC.MIROC-ESM-CHEM.rcp85.Amon.gn,CMIP5.MIROC.MIROC-ESM.rcp85.Amon.gn,CMIP5.MIROC.MIROC5.rcp85.Amon.gn,CMIP5.MOHC.HadGEM2-CC.rcp85.Amon.gn,CMIP5.MOHC.HadGEM2-ES.rcp85.Amon.gn,CMIP5.MPI-M.MPI-ESM-MR.rcp85.Amon.gn,CMIP5.MRI.MRI-CGCM3.rcp85.Amon.gn,CMIP5.MRI.MRI-ESM1.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-H-CC.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-H.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-R-CC.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-R.rcp85.Amon.gn,CMIP5.NCAR.CESM1-BGC.rcp85.Amon.gn,CMIP5.NCAR.CESM1-CAM5.rcp85.Amon.gn,CMIP5.NCC.NorESM1-M.rcp85.Amon.gn,CMIP5.NIMR-KMA.HadGEM2-AO.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-CM3.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-ESM2G.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-ESM2M.rcp85.Amon.gn
22,1872,0.0860129151249757,0.08601291512497584,0.011013025767381132,0.15276597190734376,0.10573446471097285,-0.030316253954553025,-0.03031625395455288,-0.0007908946394406721,-0.009497683832025539,0.05811905588932239,0.032308963525370084,0.05632847015590059,0.03769906493620737,0.06454756871466512,0.02152506221948521,0.09978786269001154,-0.03412495145965844,-0.03412495145965858,0.2519670259187743,0.08012793038618311,0.12709564928435682,0.014470370298126293,0.10226402345853529,0.06090944258739154,0.1095637278919308,0.10956372789193074,0.025614056907878286,0.02561405690787814,0.15902558885246423,0.1550972524247158,0.11458155858223303,0.13026468452847198,0.10529650432483668,0.03414955832386916,-0.04014811824916553
23,1873,0.12395711313951392,0.12395711313951407,0.1385170795597408,0.08873791788365885,-0.2945430790018166,-0.2057440974113931,-0.20574409741139296,0.049868104407963854,0.17198656598514397,-0.1137119112323705,0.13418926995930622,0.07126597935242411,0.16511368302762416,0.22067152350038258,0.09189986705649633,0.04507380527747221,0.05427036847287677,0.05427036847287662,0.19882127665013716,0.23897995376111666,0.03128599945103868,0.1388792342793709,0.03490012750265662,0.008051321039975337,0.07724364320539889,0.07724364320539882,-0.014884864835277067,-0.014884864835277215,-0.09313235270324423,0.2732872770799503,-0.16967174679987082,0.1334420222933538,0.17752974857640505,0.1376435132880104,0.11100665851664644
24,1874,0.15742877878855488,0.15742877878855502,0.2819655550959159,0.2613559787146151,0.006647780330259774,-0.10674492423172006,-0.10674492423171993,0.1588344128269111,0.11498618485282737,-0.16674600023531028,0.0782122517742263,0.03521944503043173,0.19816124301357907,0.09476689237528706,-0.045068969031268745,-0.029230130965819723,0.04685470947870973,0.04685470947870959,-0.05582367726177898,0.24544248497074253,-0.010990569504092532,0.22894160237364147,0.14976872648164818,0.11351398477894181,0.0797636544083929,0.07976365440839284,-0.07707977105442938,-0.07707977105442954,-0.004234942333287028,-0.015731297758079132,-0.05207959123578343,0.04964572819870935,0.19802740845651656,0.043750158085945144,0.18239453222636637
25,1875,0.06487104947389177,0.06487104947389193,0.3798060709324725,0.06838103852901267,0.3269767748751968,-0.1357364004660729,-0.13573640046607274,0.08930066005757047,0.18427081764939893,-0.052453113600401245,-0.08871217370865388,0.03426060503901951,0.30511336617850476,0.04444700336854801,-0.011034580110334646,-0.012756024637568678,-0.020702764553849413,-0.020702764553849562,-0.045994228303161876,-0.008962202789258486,0.0631466576435525,0.21289453942695857,0.11491277831104156,0.07903302205108675,0.0851879105493718,0.08518791054937173,0.03283042588405675,0.0328304258840566,0.11030035269043166,-0.14818185748809654,0.07199945151808877,2.3949092780399066e-05,0.3518998286861961,0.0748716371400429,0.18232848259822562
26,1876,0.11585911433298968,0.11585911433298983,0.24679146254300402,0.01735155640955684,-0.36456437540651115,-0.07134254286048791,-0.07134254286048776,0.03616748347499358,0.27202791525488873,0.05992074991171729,-0.2266299995692609,0.1577683222930529,0.1182398453224937,0.06209816384597566,-0.04558943949262203,-9.84533872674757e-05,-0.125000133700201,-0.12500013370020113,-0.003715395367842748,-0.038213696965390564,0.17898130250574237,-0.005627160474784176,0.10277759189734514,0.08193919762343098,0.09697823770092577,0.09697823770092569,-0.02439555675212146,-0.02439555675212161,0.22804118867614562,-0.028224541190192503,-0.0354161027011887,-0.19839828976848417,0.28371630114497354,0.1482386382616866,-0.1012910171565475
27,1877,0.1379977601936163,0.13799776019361643,0.26114193552232995,0.04183378613045948,-0.32815475579659853,0.030229303310666422,0.03022930331066657,-0.007464406493198128,0.09764310548645756,0.13085669363896693,-0.0057268880684956764,0.007401122414285292,0.1521778836711877,0.09786601904958243,0.014934889439728094,0.09638224402693563,-0.007790557871618938,-0.007790557871619086,0.20906457205374895,-0.11065646587465035,0.25732698512166996,0.008290396687574031,-0.09958853428518495,0.03175327053133403,-0.0327697193549672,-0.032769719354967274,0.0734252246273468,0.07342522462734664,0.17644464963571851,0.10351658740523444,0.05907039826806004,-0.002496783719107739,-0.026729429325086224,0.2755178072678684,-0.05330148583181634
28,1878,0.15126047187590372,0.15126047187590386,0.12046038681073694,0.02308507543589274,0.23502728767338524,0.12786006176006448,0.12786006176006462,0.1558040527972373,0.027708592207160043,0.28542919446696285,-0.05758492874850781,-0.073395489579737,0.14422127458298614,0.16344060966982177,0.16982302051283096,-0.0046488071201013685,0.11458375273539086,0.11458375273539072,0.2287555206770889,0.000489312663598529,0.0883602741167997,-0.005725052331912413,0.0029327229258006016,-0.08129244506772766,0.11738510867900424,0.11738510867900416,0.03381705806288856,0.03381705806288841,0.11897013771922738,-0.11272868837640615,0.06563489126525009,-0.0056369424860328214,0.1489325236233733,0.12027155509964726,-0.18181290493872096
29,1879,0.2384984243405229,0.23849842434052304,-0.0160213654029131,0.2115486930222575,0.2770494073143087,-0.023599057066936806,-0.023599057066936657,0.1642127596506533,0.10541511009758427,0.1880168864476334,-0.09522275466273444,-0.014356251306204845,-0.022540640719449057,0.08832583529213107,0.15344319828180045,0.011935707206948845,0.028209296036831127,0.028209296036830978,-0.09919380219661307,0.11671873175186424,-0.1184465112569435,-0.004137191772562924,0.18408810605850048,0.03093051517446954,0.1944933224407938,0.19449332244079373,0.04529414843491889,0.045294148434918746,0.12925696991654592,-0.17132111491897126,-0.12305517938113757,0.02455886518543789,0.24503424693245854,0.2196945774348729,-0.00968131954381779
30,1880,0.22761273910362276,0.2276127391036229,0.05827449450521079,0.20964826240891074,-0.17067708407351237,0.13275405622700917,0.1327540562270093,0.02411231241552107,0.06349624826894067,0.048670299271474704,-0.021285393440939826,0.053835593879669595,0.10844263837326366,0.1676946210973984,-0.051986129472994635,0.007834163744655842,0.05623689507534039,0.05623689507534024,-0.11164956006731004,-0.06728100218841855,-0.11260916284110545,0.07705181368296958,0.04965557547915437,0.08358649851436346,0.20488434558951196,0.20488434558951188,0.04886916495516328,0.048869164955163136,-0.012506327852755813,-0.21244646619040844,0.04535068154507623,0.06273091702319038,0.1871246176023702,0.20664652316505158,0.017841212301034193
31,1881,0.29006942096831584,0.29006942096831595,0.12016871906071265,0.1438186287551618,-0.19012868575240763,-0.03466780529385057,-0.03466780529385042,-0.035345670393784966,0.04906415900844544,0.12048837979105187,-0.15208205293329166,0.05384296928476928,0.2975185979677915,0.201477118720326,0.06797745120385801,-0.04037254188435757,0.1437325333298971,0.14373253332989697,-0.10483844446818491,0.011494064063735099,0.06444019975765529,0.06396701984306574,0.130203323443718,0.0739924792587573,0.22011902449042683,0.22011902449042675,0.018497172806726987,0.01849717280672684,0.09839098102783479,-0.2292389540952645,0.038429516028545795,0.22516068639990508,0.12814117831796623,0.15885224709286516,-0.05882553931306422
32,1882,0.11901983475511042,0.11901983475511058,0.18080968640538986,0.26542809334513245,0.005947699487384124,-0.09776310317631058,-0.09776310317631043,0.05629383214000039,0.0008141161787287299,0.1591409946661564,-0.24599685691969012,-0.05467457748126373,0.1386931600194731,0.08866682517082995,0.1761950027629655,-0.036292730912389236,0.33170261123921935,0.3317026112392192,-0.012727865167954691,0.050642647445916435,0.2684873172594708,0.08732217925445578,0.1894683470284562,0.10184068923774137,0.09437355623662051,0.09437355623662043,0.1521146143038211,0.15211461430382092,0.13082842475579212,-0.12864520327238338,0.014138015633176959,0.22853608157197156,0.2801870615430515,0.399650331175961,0.0149209814055458
33,1883,0.24474238926150646,0.2447423892615066,0.018965768773827534,-0.0511744554738592,-0.045631871721037144,0.06592425924089151,0.06592425924089167,-0.22188439900280751,-0.0943235304763752,0.06166527315970072,0.0037183613855079254,-0.030499069967299636,-0.016225186499381723,0.004684839305304796,0.17172733953042404,-0.03350264275917022,0.0977105577957184,0.09771055779571824,0.06986665109427855,-0.09621004997762854,0.159594661992524,0.028890471613653546,-0.03274284627096857,-0.06653040530194305,-0.03345680920466328,-0.03345680920466335,0.09117862221592477,0.09117862221592461,-0.04779908312734308,-0.12324386954875777,0.02346482077593981,0.1419279252902823,0.25031641190760073,0.24196273001645208,0.014292848725615204
34,1884,-0.11986457321491824,-0.1198645732149181,-0.30002839099309336,-0.24276991510664328,0.05618377524422191,0.08593377678032676,0.08593377678032692,-0.3535756036884496,-0.18220811245571356,-0.4238114693808548,0.0566105481571324,0.10619153768426415,-0.35634932145012327,-0.21404531922113593,-0.3573827124531743,0.015469069890717205,-0.293930802808545,-0.29393080280854517,-0.024493466889039972,-0.19747062728365483,-0.14796322737430012,-0.15986404024688383,-0.3386026172490948,-0.37171154034148984,-0.22048640213188545,-0.22048640213188553,-0.23990775364392958,-0.23990775364392972,-0.524354875726112,-0.2514472533556443,-0.3607444698321296,-0.1500493453335828,-0.09357348434292034,-0.345990156730917,-0.31711902624356203
35,1885,-0.3201848908748956,-0.32018489087489543,-0.31886440286202083,-0.357581737024957,-0.10292353907558971,0.14971148492927897,0.1497114849292791,-0.2803362217543009,-0.15564275671132285,-0.43893368877767003,-0.1928007173736587,0.018567516930579824,-0.2710674080992876,-0.34008988633317766,-0.17028898853125551,-0.048312661528295796,-0.31573161836006475,-0.3157316183600649,-0.30084923503819905,-0.20049445321683393,-0.07837642589042544,-0.21512191105015788,-0.17324422792197966,-0.4162142741930343,-0.20748351494772801,-0.2074835149477281,-0.29781107205897756,-0.2978110720589777,-0.3038545814613736,-0.3405620554190363,-0.19284386555905764,-0.11592464453746983,-0.36493512097025316,-0.44187968892443674,-0.4094184509930178
36,1886,-0.12336108214985764,-0.12336108214985748,-0.2936444798377589,-0.4338119781997741,-0.013150278584461383,0.09394003620269535,0.09394003620269549,-0.33289185503377355,-0.28318544441505566,-0.18303252948601192,0.06720694303757442,0.046616891034419204,-0.13806762533638847,-0.2760199342968246,-0.09945237751528772,0.010757023626618678,-0.265680344878877,-0.26568034487887715,-0.2808087454788544,-0.1975095885730697,-0.09149307540711964,-0.23960658752846223,-0.18491661163606968,-0.3637705057727117,-0.10675501033408634,-0.10675501033408641,-0.1947067620021469,-0.19470676200214707,-0.08240171380934529,-0.04105071057237708,-0.17613236318053524,-0.013333357393532438,-0.24459594380487615,-0.20590908708687203,-0.2702144061427532
37,1887,-0.06630595939855925,-0.0663059593985591,-0.035805489328227726,-0.2560102950443515,0.22489104655180403,-0.012131755841755446,-0.012131755841755298,-0.092249714991898,-0.23865091803142216,-0.07295819692960848,0.03633126307490753,0.05518372152759454,-0.15633601085861262,-0.1339773114580757,-0.22179143591879455,0.04813910641427247,-0.18081746597012568,-0.18081746597012582,-0.167464790559032,-0.3018333710122838,-0.2952145553545524,-0.20177548820892,-0.17668492471726485,-0.2497084935913856,-0.2121836915241393,-0.21218369152413938,-0.275634919156375,-0.27563491915637517,-0.13217863283943485,0.12309157955059036,-0.08251021472980573,0.004301870778332069,-0.26065705467699646,-0.2449741455666645,-0.38723952224512653
38,1888,-0.09587309415666034,-0.09587309415666019,-0.008083334397750294,-0.2981889247340763,-0.24099461936162891,0.007555566906621847,0.007555566906621995,-0.08689218743728522,-0.2311753308777015,-0.05756997709169198,-0.24551737126257112,-0.0594976587078726,-0.07165058867629474,-0.14097513976947873,-0.12405768316170544,0.020148453967123465,-0.1261824125240012,-0.12618241252400134,-0.08945082075036155,-0.1338378091113793,-0.08237458483786009,-0.294720853385486,-0.08920446420305506,-0.22133584134933526,-0.06308954232102144,-0.06308954232102153,-0.15732743112139813,-0.15732743112139827,-0.13837214312441737,-0.04926250213990968,-0.1512646868379736,-0.08806250899317807,-0.03951729360756828,-0.2920962377025106,-0.2448791867811735
39,1889,0.13669388003538843,0.1366938800353886,-0.09382047102238482,-0.25265407981424803,-0.39161530832486796,0.13287175616409708,0.13287175616409722,-0.28077936154118704,-0.21459396288062474,-0.2180224894906916,-0.06494020380534127,-0.13529292168541338,-0.22380530386579114,-0.1275225214168767,-0.21210924738782086,-0.14542799923510163,-0.050207215965148176,-0.05020721596514832,0.18198141481759547,-0.2796725471429465,0.005383883213724665,-0.28698532668952365,-0.0043245173145062266,-0.14141104692282716,-0.041146374156002676,-0.04114637415600275,-0.029090430043634097,-0.029090430043634246,-0.055935371912760955,0.0037695646213516953,-0.02443254780513593,-0.19187191879693702,-0.1653273268055615,-0.14798622649860393,-0.1799634319174449
40,1890,0.13999586862405344,0.13999586862405358,-0.2059519062689191,-0.27158163706708066,0.022244486510677414,0.11144922141994533,0.11144922141994547,-0.25006718565785424,-0.23345614757874208,-0.13803047803908797,0.16443149313904226,0.04869346303527896,-0.17008599944299685,-0.17654394507725435,0.046795821082107926,-0.07441577571864451,0.01177905972697261,0.011779059726972463,0.30805959833157787,-0.26903714510369064,0.08193928898394172,-0.2850461639391533,-0.08372257082936634,-0.01747213184100453,-0.05763142061778881,-0.057631420617788885,-0.11678594028770872,-0.11678594028770888,-0.025585278397754523,0.04071842728862981,-0.13395996972439864,-0.29802147081466307,-0.3639206673880761,-0.06617076354087366,0.018489691586621393
41,1891,-0.19592567190261612,-0.19592567190261598,-0.516463871741604,-0.15578843426896927,-0.05890573603359395,0.049780269904587206,0.04978026990458736,-0.3164929712328892,-0.19805056626635756,0.0942968326883206,-0.08642461837940263,-0.02915368701313407,-0.12209750880353758,-0.07884923246369446,0.08031083218827824,-0.07758310455198203,-0.100425470508553,-0.10042547050855315,-0.025101008941683805,-0.32688009125225426,0.06994940560857794,-0.28723576635716697,-0.06678679175658479,0.062104096724434066,-0.06744614071773751,-0.06744614071773758,0.04235336993155577,0.04235336993155562,-0.017983036082093912,0.17921878306353853,-0.14735596643650442,-0.42793410776345103,-0.3540301792306187,-0.0670893862792132,-0.01885357041939717
42,1892,0.11229516079659933,0.11229516079659947,-0.21843066899051852,0.0013593217168014575,-0.25488623349407613,0.02285255436716649,0.022852554367166638,-0.10694329820886546,-0.1927222720757907,0.1374854793920607,-0.027615905931963242,-0.13626402903965484,-0.015194911576328426,-0.05705979514539491,-0.036768126723919346,-0.12622505564353592,-0.16130232159258506,-0.1613023215925852,-0.3308035002674208,-0.07624515585346137,-0.08905216019710342,-0.11886423663515326,-0.003096647918198895,-0.03579363427270813,-0.17711273816963832,-0.17711273816963838,0.07084124289076899,0.07084124289076883,-0.04488257598162545,0.11563729307596404,-0.12377585443515438,-0.26736813391297454,-0.2906037782386753,-0.14838468513068556,-0.09858569233571945
43,1893,0.07939553495261305,0.0793955349526132,-0.11437638228747178,0.07585317555082456,0.03910690933553492,0.0669523779490641,0.06695237794906424,-0.16356925350874887,-0.1409165880955566,0.14875854052933,0.14392812207910186,0.12851882622162827,-0.09696479016004218,0.05855973131281841,0.012454775662323744,0.03813755409574948,-0.03949938678428907,-0.039499386784289214,-0.1681433721335699,0.031160352721158652,-0.25988584994425407,0.009848422734415626,0.09357198342561379,-0.09387101329729904,0.04799005155058659,0.04799005155058652,0.0359643545716127,0.035964354571612546,0.02839663396195295,-0.25123916713025946,-0.040935952537625386,-0.24327080961432324,-0.08307758597691299,-0.04189888680967283,-0.09930318422879907
44,1894,0.2249893686254373,0.22498936862543747,-0.028237199035806793,-0.042070827099696194,-0.039193658744063144,0.09897445212831187,0.09897445212831202,-0.11691951046470146,0.05155863654896856,0.014142200857161669,0.14189776859880365,0.14393483609291616,-0.12468801843884895,0.050966687746572724,-0.07330771080179106,0.0513687760804982,0.06449939112302294,0.06449939112302279,-0.021982821771699967,0.05806805053161653,-0.2351847940860853,-0.07238626555741352,0.013426101461542328,0.0943722570732168,-0.0038133768872256426,-0.0038133768872257168,0.14537485492015323,0.1453748549201531,-0.03113335167525455,-0.34683344518017983,-0.05753437767726396,-0.12150564317385955,-0.17986791684141598,0.027158933786252226,0.07432229531622929
45,1895,0.1906341714356028,0.19063417143560293,-0.16451925453067137,0.2828950220065671,-0.13231957351461635,0.1163589205529542,0.11635892055295434,-0.12988543256762766,0.11466500660343389,-0.011368355837872693,-0.030766823690954775,0.03442887731749641,-0.09853544854440884,0.025260940865068804,-0.040172740649117765,-0.04776341125039185,0.07781527093008019,0.07781527093008005,0.09317324759404826,0.07613088425449617,-0.10851483303657483,0.03133399130889695,0.03846377098876937,0.2612734050519559,-0.02239008302055649,-0.02239008302055656,0.11200338394589382,0.11200338394589367,0.03130959754879492,-0.2460800681026417,0.12323778433859205,-0.0567604989246393,-0.015860868364886132,0.0407242578733914,0.24924965782611538
46,1896,0.043821413925175655,0.0438214139251758,-0.03557200436825007,0.12598537384239816,-0.027106088874352136,-0.0016927891155618102,-0.0016927891155616621,-0.16505924118254645,0.09938921662254822,0.027548261624276666,0.13138399533419798,-0.05600674400860228,-0.10357381198630189,0.10487300005458818,-0.04855422311463653,-0.005640701769461261,0.07774880502444281,0.07774880502444266,0.11959876423522164,-0.04438683802770541,0.12063861683763373,0.0883287554741834,0.04711241495424615,0.12247970756434183,0.1625523148089741,0.16255231480897403,0.05722262289772025,0.0572226228977201,-0.04933364114302541,-0.21987629048841859,0.09556113043671877,-0.07779413293594713,-0.018312492728909186,0.003926235649831707,0.3609752828296971
47,1897,0.16644747471995736,0.1664474747199575,0.05794853049734927,0.05778280849435302,0.04348218959092317,0.16984496424920267,0.1698449642492028,0.018694089288038358,0.11896481411750688,0.00296811586179165,0.09807641703486891,-0.03280540448000006,-0.13082117447158548,0.08166893775609374,-0.05903600941798115,-0.0298697771789835,0.22424336055598473,0.2242433605559846,-0.011363840248785154,-0.04196483190294028,0.03166601419071465,-7.913719685959109e-05,-0.046062745014022265,0.1145731534580146,0.2336956519069484,0.23369565190694833,0.201432368878968,0.20143236887896787,0.1159616967271655,-0.1698686855009005,0.027787120612641214,0.07632930027350186,-0.18120426269954648,-0.022035550646413566,-0.024587482304949042
48,1898,0.17379358414639334,0.17379358414639348,-0.09901643204274728,-0.12824254574699392,0.003043149582728074,0.23656745404250468,0.23656745404250482,0.1534088541333467,0.08429988845794194,0.04841236522023588,0.0052568643993364805,0.007277343205706425,-0.15554534463237077,-0.00693287583182034,-0.09528805997220613,0.03468235702302921,0.2399654274782074,0.23996542747820726,-0.10918787171467088,-0.06433457388940189,-0.07970335050904476,-0.11090980482459756,-0.021734779110342124,0.05553535376125185,0.010593757548692443,0.01059375754869237,0.10383050801099047,0.10383050801099032,0.09607760213741916,0.0438326219225057,-0.07617779369370448,0.10655347752402355,-0.055962549397386985,-0.04892005133304785,0.020886755246956084
49,1899,0.34350795505338105,0.3435079550533812,0.04200706986960556,0.018799131451919655,-0.04496895719685734,0.08592592136801562,0.08592592136801576,0.13254323540935378,0.11028752989599193,0.17931083253782396,0.20815349633897395,0.08541537475699694,-0.1501277556298705,0.02030633536075932,0.08268135012681326,-0.021838693719251734,0.09889797555768724,0.09889797555768709,0.012256328560507216,-0.08539199384964051,0.02137079864614592,-0.0936762577879584,0.048794240897161,0.01156097123974483,0.1797179123859176,0.17971791238591753,0.12934293223655802,0.12934293223655788,0.09388331687396723,0.15673502234852876,0.03355175905477159,0.12908237529817015,0.00551295911833057,-0.05951927064122867,0.16681589042543787
50,1900,0.3708168896056569,0.370816889605657,0.1653261751473214,0.14667737216599255,-0.1824158095209324,0.03654588087867642,0.03654588087867657,0.08696543387802147,0.014801645559456622,0.15333876494808982,0.0949801892815559,-0.007357453962615779,-0.05428838796091232,0.09087510598407474,0.15645931184581138,-0.07300690240215198,0.0722390110968371,0.07223901109683695,0.05652226745840583,-0.010574022512150005,-0.013056724783813293,-0.005308186507208508,-0.026698200102520775,0.08819057486673787,0.09664801524079492,0.09664801524079485,0.08986581861924418,0.08986581861924403,0.07795543312005433,0.06381273907760587,0.005552584127582971,0.02951075993678128,0.07422947572718012,-0.045818872034418257,0.24296827679614144
51,1901,0.287640422603614,0.28764042260361417,0.030334597445406047,-0.024792450384522935,-0.2341951354621061,-0.05088417156326419,-0.050884171563264045,0.10250599698349627,0.11898894780222509,0.010292113963066877,-0.06538640278410084,-0.10076449470535802,-0.0444964478546109,0.12350681390880129,0.07036377167377246,-0.006723968675592329,0.11605502178682192,0.11605502178682177,0.0016044800782764785,0.14325501801303142,0.07839456844815625,0.13296922399724428,-0.024700412742173234,0.06640222207124587,0.14207893522909107,0.14207893522909099,0.11704198172105314,0.117041981721053,0.022545521702877602,0.10102806131491686,-0.05959661080229006,-0.05014242575316789,-0.0627631103841908,0.05096279163772358,0.13230988070408312
52,1902,0.2738847647371312,0.27388476473713136,0.09534668044021351,-0.17303916943339348,0.014387278686248192,-0.08854059430838916,-0.08854059430838901,0.04652115107210449,0.03347784905946383,0.011890602134368322,-0.021458376178909406,-0.13740715875096873,0.15918744654703385,0.2340222771799431,0.01672398075046888,-0.05491060508572876,0.007236806722219935,0.007236806722219787,-0.09632364624398242,0.02154257884887049,0.05948082393465404,0.16183378336055299,0.03495365554340849,-0.11187752178127726,0.11976728852935237,0.1197672885293523,0.09754315679357169,0.09754315679357155,0.04636758284001178,-0.013849356760027779,-0.015483867509295942,-0.08124003233245743,-0.13512098809869535,0.13426461573604673,0.12365595531900246
53,1903,-0.126064129709014,-0.12606412970901384,-0.3310237549957236,-0.10118162542243551,0.17393106334256017,-0.0988518990150411,-0.09885189901504095,-0.010328562425418205,-0.1658450270594065,-0.005706984927621524,0.13909709661277594,-0.06849763249268766,0.023907277445840498,0.014224156681949651,-0.20394341504186872,0.05095536890251562,-0.043051093514727835,-0.04305109351472799,-0.09116052104256678,-0.1887786245336449,-0.022184538211248956,0.006625066385196258,-0.38047815004395646,-0.3021879591028484,-0.1360352566176203,-0.1360352566176204,-0.054864983472484884,-0.05486498347248503,-0.36637576479734785,-0.23056204449479759,-0.15656416998414344,-0.33983535932928316,-0.24341751757928795,-0.024798560640089822,-0.1283526197137064
54,1904,-0.06605603471570198,-0.06605603471570183,-0.20831740947798214,-0.1440867158223813,-0.05763696622903055,-0.14041960618088045,-0.1404196061808803,0.011041223478268783,-0.16513826001798967,0.21789266023220102,0.013029592642191945,0.017250328842703055,0.06504087461514207,-0.04704211403943089,0.024881796935563544,0.06268546338619223,-0.12045970579113296,-0.12045970579113312,-0.17708278059539287,-0.04123992361344161,-0.019470322028401526,-0.06524162929125173,-0.2720740749958002,-0.34238441938307645,-0.004068749070335276,-0.0040687490703353495,-0.03987791239073676,-0.0398779123907369,-0.2512793350888373,-0.5048528863060576,-0.23384321631379365,-0.3619921496579344,-0.19103625429768947,-0.012145400306917057,-0.10913240279040508
55,1905,-0.0014075835471126414,-0.0014075835471124936,-0.19194253359766078,-0.2198960023485851,-0.15460179314482014,0.004580305400143869,0.0045803054001440175,-0.025185601025388655,-0.07821554549348482,0.15197491234603078,-0.1682435032425562,0.03517237239799561,0.15382162880120784,-0.07567814707387595,0.26225475444909213,-0.11948647782712929,-0.0774112150158559,-0.07741121501585606,-0.138866045580006,0.11482086332191921,0.11940601054303117,-0.04023423467238866,-0.14188597405341408,-0.15621909802787662,0.0007481317160151768,0.0007481317160151028,0.002363189485634335,0.0023631894856341873,-0.17740441851281097,-0.50651296575431,-0.1951739767568695,-0.11758881149252216,-0.14973016196691366,0.05382333878623861,0.19999714762132992
